-14.7113067910381,-14.8632674672782,-14.8449256860852,-16.2607792149678,-25.3873428304968
-45.9720947041449,-14.8474514157358,-14.8449256860852,-14.8152747465862,-14.8365599410935
-15.3341107553352,-14.9917070320028,-14.8449256860852,-14.7852764228477,-14.7058107563893
-18.7864006664562,-15.6007301828403,-14.8449256860852,-14.8208334192996,-14.8212159780281
-14.8379694423593,-14.8130616544871,-14.8449256860852,-14.8480325220338,-14.8486592737529
-22.1574568983142,-16.6425312889885,-14.8449256860852,-14.7964588838331,-14.8364195658196
-14.8201629430673,-14.8201628978151,-14.8449256860852,-26.4683267977158,-41.8308341178179
-15.0339276153656,-14.841606593859,-14.8449256860852,-14.84383518848,-14.8308305339433
-15.003805757153,-14.8849244537664,-14.8449256860852,-14.8009185722368,-14.7795824025506
-14.8619998291272,-14.8494554712483,-14.8449256860852,-14.8315200517227,-14.7959196216883
-14.835961872183,-14.8406425491728,-14.8449256860852,-14.845202519549,-14.8448252757789
-17.7673972007254,-15.5712789516701,-14.8449256860852,-14.804932576939,-14.8262903995752
-9.5681638145228,-14.4923950108559,-14.8449256860852,-14.3391345170396,-13.9593364739487
-30.6547617469025,-20.1183256027768,-14.8449256860852,-12.2007951375574,-10.8723771379598
-12.7067822223839,-14.0793190290282,-14.8449256860852,-14.9314821630653,-14.9323607473605
-17.4035516977366,-16.4359177378651,-14.8449256860852,-12.6800738055199,-10.6490517502792
-19.9471350380454,-17.1877604564908,-14.8449256860852,-13.3052149711141,-13.0650022870466
-42.7240719266296,-24.1198302207062,-14.8449256860852,-10.1846125427252,-7.95813800946707
-12.7505394238741,-13.2520362373589,-14.8449256860852,-16.2133341512996,-16.5777481655303
-14.353602294371,-14.3545390378576,-14.8449256860852,-15.1138871333456,-15.3747814139226
-14.8435329695584,-14.8435216036399,-14.8449256860852,-14.8411840769141,-14.807296213115
-16.3108668619447,-15.3321560862822,-14.8449256860852,-14.598791737905,-14.4765547004123
-15.0499077315258,-14.8258979715495,-14.8449256860852,-14.9437153384999,-15.0401514605584
-14.8064143769647,-14.8408983611508,-14.8449256860852,-14.8439505600181,-14.8438914846917
-15.8690973924702,-15.393443468688,-14.8449256860852,-14.4636987696144,-14.5188722186518
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.9662405891996,-15.0337777466138,-14.8449256860852,-14.85219891562,-14.8574416394271
-14.965175017236,-14.9705120843412,-14.8449256860852,-14.8382304253761,-14.9628607893105
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8308370248105,-14.8441250851557,-14.8449256860852,-14.8437365933124,-14.8435145745544
-14.8308370248105,-14.8435193233835,-14.8449256860852,-14.8197436706551,-15.0825197059238
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8440298738949,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8443390804405
-14.8436093118427,-14.8436093118427,-14.8449256860852,-14.8441567717,-14.8440298738949
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256876669
-14.8439426768686,-14.8439426747348,-14.8449256860852,-14.8440298738949,-14.9104048324706
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-13.4949022811457,-14.3937416297733,-14.8449256860852,-15.0690630484567,-15.1813454929359
-13.4935567928892,-14.3948177304951,-14.8449256860852,-15.0687218784905,-15.182011512299
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.843932724671,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8439426747348
-14.8441691200325,-14.8441691200325,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8441691200325,-14.8441691200325
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.843932724671,-14.8436093118429,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8436093118429,-14.843932724671,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.843932724671,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8438748674569
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8436093118429,-14.843932724671
-14.8438748696359,-14.8438748674615,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8438748696359,-14.8436093118429
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8436093118429
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.843932724671
-14.844794487609,-14.8449256860852,-14.8449256860852,-14.843932724671,-14.8436093118429
-14.8448104008578,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8436093118429
-14.8436093118429,-14.8435514826763,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8438748696359,-14.8438748696359,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8436851907709,-14.8450793702316
-14.8437019624806,-14.8440781899563,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.843932724671,-14.8436093118429,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8436093118429,-14.8436093118429
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8436093118429,-14.843932724671
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8436093118429,-14.843932724671
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.844184566608,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8448103992156,-14.8441691200325,-14.8449256860852,-14.8449256860852,-14.8439426747348
-14.8439426747348,-14.8449256860852,-14.8449256860852,-14.8441691200325,-14.8440781879075
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8444937359161,-14.8441691200325,-14.8449256860852,-14.843932724671,-14.8438177557307
-63.1357754083389,-30.1050446610757,-14.8449256860852,-8.13138716070142,-5.34359910501185
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852,-14.8449256860852
-15.7735422385797,-15.0481426889942,-14.8449256860852,-14.7329087282725,-14.7300297013284
